timestamp;buyer;seller;symbol;currency;price;quantity
900;;;TOMATOES;XIRECS;5008.0;2
1700;;;TOMATOES;XIRECS;5006.0;3
4000;;;EMERALDS;XIRECS;10008.0;7
4100;;;TOMATOES;XIRECS;5002.0;3
5200;;;EMERALDS;XIRECS;9992.0;5
6700;;;TOMATOES;XIRECS;4988.0;5
7100;;;TOMATOES;XIRECS;5000.0;3
10500;;;EMERALDS;XIRECS;10008.0;5
11200;;;TOMATOES;XIRECS;4985.0;4
11300;;;EMERALDS;XIRECS;9992.0;3
12700;;;TOMATOES;XIRECS;4999.0;2
13600;;;TOMATOES;XIRECS;4991.0;2
14100;;;TOMATOES;XIRECS;4998.0;2
17100;;;TOMATOES;XIRECS;4986.0;4
17800;;;TOMATOES;XIRECS;4986.0;5
18000;;;TOMATOES;XIRECS;4990.0;3
22800;;;EMERALDS;XIRECS;10000.0;6
24000;;;TOMATOES;XIRECS;5001.0;5
27300;;;TOMATOES;XIRECS;4988.0;5
32700;;;TOMATOES;XIRECS;5004.0;3
35600;;;EMERALDS;XIRECS;9992.0;5
38300;;;EMERALDS;XIRECS;10008.0;4
38800;;;EMERALDS;XIRECS;9992.0;6
39000;;;TOMATOES;XIRECS;5005.0;5
41700;;;TOMATOES;XIRECS;4989.0;2
42100;;;EMERALDS;XIRECS;10008.0;8
43200;;;TOMATOES;XIRECS;4991.0;3
45700;;;EMERALDS;XIRECS;10008.0;4
47000;;;EMERALDS;XIRECS;10008.0;4
51500;;;TOMATOES;XIRECS;4998.0;2
53500;;;EMERALDS;XIRECS;9992.0;6
62900;;;EMERALDS;XIRECS;10008.0;5
65000;;;TOMATOES;XIRECS;5017.0;5
65500;;;EMERALDS;XIRECS;9992.0;5
67000;;;TOMATOES;XIRECS;5020.0;5
68300;;;TOMATOES;XIRECS;5021.0;2
68700;;;TOMATOES;XIRECS;5020.0;4
69000;;;TOMATOES;XIRECS;5005.0;5
73400;;;TOMATOES;XIRECS;5022.0;5
84300;;;EMERALDS;XIRECS;9992.0;8
91000;;;EMERALDS;XIRECS;10008.0;3
92800;;;EMERALDS;XIRECS;9992.0;6
93000;;;TOMATOES;XIRECS;5011.0;5
93300;;;TOMATOES;XIRECS;5010.0;3
98800;;;TOMATOES;XIRECS;5024.0;3
99600;;;TOMATOES;XIRECS;5024.0;4
103000;;;TOMATOES;XIRECS;5013.0;3
104300;;;EMERALDS;XIRECS;10008.0;6
104600;;;TOMATOES;XIRECS;5012.0;3
111900;;;EMERALDS;XIRECS;9992.0;7
112000;;;TOMATOES;XIRECS;5016.0;5
114400;;;TOMATOES;XIRECS;5014.0;2
115300;;;TOMATOES;XIRECS;5013.0;4
115500;;;TOMATOES;XIRECS;5025.0;3
116900;;;TOMATOES;XIRECS;5017.0;3
117800;;;TOMATOES;XIRECS;5018.0;3
119100;;;TOMATOES;XIRECS;5024.0;5
120700;;;EMERALDS;XIRECS;9992.0;8
120700;;;TOMATOES;XIRECS;5024.0;2
121200;;;TOMATOES;XIRECS;5011.0;5
121800;;;TOMATOES;XIRECS;5027.0;4
122400;;;TOMATOES;XIRECS;5029.0;5
123000;;;EMERALDS;XIRECS;9992.0;8
125300;;;TOMATOES;XIRECS;5012.0;4
125900;;;EMERALDS;XIRECS;9992.0;4
127200;;;EMERALDS;XIRECS;10008.0;7
127400;;;TOMATOES;XIRECS;5011.0;2
129700;;;EMERALDS;XIRECS;9992.0;3
131400;;;TOMATOES;XIRECS;5020.0;2
131900;;;TOMATOES;XIRECS;5019.0;2
132600;;;EMERALDS;XIRECS;10008.0;5
133800;;;TOMATOES;XIRECS;5016.0;2
137000;;;TOMATOES;XIRECS;5003.0;4
139800;;;TOMATOES;XIRECS;5014.0;3
140400;;;EMERALDS;XIRECS;10008.0;8
140600;;;EMERALDS;XIRECS;9992.0;5
143400;;;TOMATOES;XIRECS;5000.0;2
143800;;;EMERALDS;XIRECS;10008.0;5
147200;;;TOMATOES;XIRECS;5009.0;4
147600;;;TOMATOES;XIRECS;5008.0;4
149200;;;EMERALDS;XIRECS;9992.0;8
153300;;;TOMATOES;XIRECS;4996.0;3
156400;;;EMERALDS;XIRECS;9992.0;6
157200;;;TOMATOES;XIRECS;5007.0;3
158700;;;TOMATOES;XIRECS;4991.0;2
159600;;;EMERALDS;XIRECS;9992.0;8
159700;;;EMERALDS;XIRECS;10008.0;8
159900;;;EMERALDS;XIRECS;10008.0;8
164000;;;EMERALDS;XIRECS;9992.0;3
164200;;;TOMATOES;XIRECS;4988.0;5
165500;;;TOMATOES;XIRECS;4991.0;3
165700;;;TOMATOES;XIRECS;4990.0;3
167200;;;TOMATOES;XIRECS;4992.0;2
168900;;;TOMATOES;XIRECS;5006.0;2
174400;;;TOMATOES;XIRECS;4991.0;5
175800;;;TOMATOES;XIRECS;5001.0;5
177100;;;TOMATOES;XIRECS;4988.0;3
178600;;;EMERALDS;XIRECS;9992.0;5
179200;;;TOMATOES;XIRECS;5000.0;2
179400;;;TOMATOES;XIRECS;5000.0;2
182800;;;TOMATOES;XIRECS;5001.0;5
183100;;;TOMATOES;XIRECS;4986.0;2
183700;;;TOMATOES;XIRECS;4986.0;4
183900;;;TOMATOES;XIRECS;5000.0;2
184800;;;TOMATOES;XIRECS;4991.0;2
185200;;;TOMATOES;XIRECS;4985.0;4
187600;;;TOMATOES;XIRECS;4989.0;4
188000;;;TOMATOES;XIRECS;5002.0;3
191400;;;TOMATOES;XIRECS;5003.0;5
192400;;;TOMATOES;XIRECS;4991.0;5
192900;;;EMERALDS;XIRECS;10008.0;8
193400;;;TOMATOES;XIRECS;5005.0;2
193500;;;TOMATOES;XIRECS;4991.0;3
193700;;;EMERALDS;XIRECS;9992.0;5
194100;;;EMERALDS;XIRECS;9992.0;5
197100;;;TOMATOES;XIRECS;4991.0;3
202400;;;TOMATOES;XIRECS;4993.0;5
203900;;;TOMATOES;XIRECS;5007.0;5
204100;;;TOMATOES;XIRECS;5007.0;3
207600;;;EMERALDS;XIRECS;10008.0;3
209300;;;EMERALDS;XIRECS;10000.0;3
209300;;;TOMATOES;XIRECS;4996.0;4
209600;;;TOMATOES;XIRECS;4995.0;2
209900;;;EMERALDS;XIRECS;9992.0;8
210200;;;TOMATOES;XIRECS;4995.0;4
211000;;;TOMATOES;XIRECS;4996.0;4
211800;;;TOMATOES;XIRECS;5009.0;2
211900;;;EMERALDS;XIRECS;9992.0;6
211900;;;TOMATOES;XIRECS;4996.0;4
215200;;;EMERALDS;XIRECS;9992.0;7
217300;;;EMERALDS;XIRECS;9992.0;3
217700;;;TOMATOES;XIRECS;5005.0;3
218700;;;TOMATOES;XIRECS;4991.0;4
225900;;;TOMATOES;XIRECS;5006.0;3
232400;;;EMERALDS;XIRECS;9992.0;5
233400;;;TOMATOES;XIRECS;5004.0;2
233500;;;TOMATOES;XIRECS;4990.0;2
233700;;;TOMATOES;XIRECS;4990.0;4
235100;;;TOMATOES;XIRECS;4991.0;5
236900;;;EMERALDS;XIRECS;9992.0;6
243000;;;TOMATOES;XIRECS;4988.0;3
244200;;;EMERALDS;XIRECS;9992.0;3
245500;;;TOMATOES;XIRECS;5002.0;5
247400;;;TOMATOES;XIRECS;4991.0;4
250200;;;TOMATOES;XIRECS;4992.0;3
255300;;;EMERALDS;XIRECS;9992.0;6
255800;;;TOMATOES;XIRECS;4997.0;3
