timestamp;buyer;seller;symbol;currency;price;quantity
200;;;INTARIAN_PEPPER_ROOT;XIRECS;12007.0;5
3300;;;INTARIAN_PEPPER_ROOT;XIRECS;12010.0;7
4100;;;INTARIAN_PEPPER_ROOT;XIRECS;11998.0;6
6300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
6800;;;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;5
7000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
7100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
8600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
9300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;7
9300;;;INTARIAN_PEPPER_ROOT;XIRECS;12005.0;6
9700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
11900;;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;4
12500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;10
12600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;9
17700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
21200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;10
22000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
22500;;;INTARIAN_PEPPER_ROOT;XIRECS;12018.0;4
22700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;9
23100;;;INTARIAN_PEPPER_ROOT;XIRECS;12014.0;5
23200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
23200;;;INTARIAN_PEPPER_ROOT;XIRECS;12019.0;4
23600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
24600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
28400;;;INTARIAN_PEPPER_ROOT;XIRECS;12024.0;8
30100;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
31500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;10
33800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
35100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
36900;;;INTARIAN_PEPPER_ROOT;XIRECS;12030.0;3
37200;;;INTARIAN_PEPPER_ROOT;XIRECS;12031.0;4
37300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
37300;;;INTARIAN_PEPPER_ROOT;XIRECS;12033.0;5
38200;;;INTARIAN_PEPPER_ROOT;XIRECS;12034.0;5
38400;;;INTARIAN_PEPPER_ROOT;XIRECS;12042.0;3
39200;;;INTARIAN_PEPPER_ROOT;XIRECS;12033.0;3
40500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
40500;;;INTARIAN_PEPPER_ROOT;XIRECS;12036.0;7
