timestamp;buyer;seller;symbol;currency;price;quantity
0;;;KELP;SEASHELLS;2029.0;13
0;;;KELP;SEASHELLS;2029.0;1
0;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
0;;;SQUID_INK;SEASHELLS;2006.0;13
0;;;SQUID_INK;SEASHELLS;2006.0;1
1100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
1700;;;KELP;SEASHELLS;2026.0;8
1700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
1700;;;SQUID_INK;SEASHELLS;2009.0;8
1800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
1900;;;KELP;SEASHELLS;2026.0;1
1900;;;SQUID_INK;SEASHELLS;2010.0;1
2000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
2400;;;KELP;SEASHELLS;2025.0;1
2400;;;SQUID_INK;SEASHELLS;2009.0;1
2900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
2900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;11
3000;;;KELP;SEASHELLS;2027.0;1
3000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
3000;;;SQUID_INK;SEASHELLS;2011.0;1
3100;;;KELP;SEASHELLS;2023.0;2
3100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
3100;;;SQUID_INK;SEASHELLS;2008.0;2
3200;;;KELP;SEASHELLS;2023.0;2
3200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
3200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
3200;;;SQUID_INK;SEASHELLS;2005.0;2
3700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
3800;;;KELP;SEASHELLS;2023.0;14
3800;;;KELP;SEASHELLS;2023.0;1
3800;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
3800;;;SQUID_INK;SEASHELLS;2007.0;2
3800;;;SQUID_INK;SEASHELLS;2006.0;1
3800;;;SQUID_INK;SEASHELLS;2007.0;12
4200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
4300;;;KELP;SEASHELLS;2025.0;1
4300;;;KELP;SEASHELLS;2023.0;2
4300;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
4300;;;SQUID_INK;SEASHELLS;2012.0;1
4300;;;SQUID_INK;SEASHELLS;2010.0;2
4500;;;KELP;SEASHELLS;2023.0;1
4500;;;SQUID_INK;SEASHELLS;2010.0;1
4700;;;KELP;SEASHELLS;2023.0;7
4800;;;KELP;SEASHELLS;2027.0;2
4800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
4800;;;SQUID_INK;SEASHELLS;2014.0;2
5300;;;KELP;SEASHELLS;2025.0;1
5300;;;SQUID_INK;SEASHELLS;2016.0;1
5700;;;KELP;SEASHELLS;2024.0;1
5700;;;SQUID_INK;SEASHELLS;2011.0;1
6100;;;KELP;SEASHELLS;2024.0;1
6100;;;SQUID_INK;SEASHELLS;2016.0;1
6500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
6600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
6700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
6900;;;KELP;SEASHELLS;2026.0;1
6900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
6900;;;SQUID_INK;SEASHELLS;2021.0;1
7000;;;KELP;SEASHELLS;2027.0;2
7000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
7000;;;SQUID_INK;SEASHELLS;2023.0;2
7300;;;KELP;SEASHELLS;2027.0;2
7300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
7300;;;SQUID_INK;SEASHELLS;2023.0;2
7400;;;KELP;SEASHELLS;2024.0;1
7400;;;SQUID_INK;SEASHELLS;2021.0;1
7700;;;KELP;SEASHELLS;2024.0;1
7700;;;SQUID_INK;SEASHELLS;2013.0;1
8100;;;KELP;SEASHELLS;2027.0;1
8100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
8100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
8100;;;SQUID_INK;SEASHELLS;2017.0;1
8600;;;KELP;SEASHELLS;2023.0;1
8600;;;SQUID_INK;SEASHELLS;2013.0;1
8800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
9200;;;KELP;SEASHELLS;2025.0;1
9200;;;SQUID_INK;SEASHELLS;2020.0;1
10300;;;KELP;SEASHELLS;2024.0;1
10300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
10300;;;SQUID_INK;SEASHELLS;2021.0;1
10400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
10800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
10800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;10
11100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
11100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
11300;;;KELP;SEASHELLS;2022.0;3
11300;;;SQUID_INK;SEASHELLS;2013.0;3
11400;;;KELP;SEASHELLS;2022.0;2
11400;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
11400;;;SQUID_INK;SEASHELLS;2014.0;2
11500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
11700;;;KELP;SEASHELLS;2023.0;2
11700;;;SQUID_INK;SEASHELLS;2014.0;2
11800;;;KELP;SEASHELLS;2025.0;1
11800;;;SQUID_INK;SEASHELLS;2015.0;1
11800;;;SQUID_INK;SEASHELLS;2014.0;4
12000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
12400;;;KELP;SEASHELLS;2026.0;15
12400;;;SQUID_INK;SEASHELLS;2020.0;15
12500;;;KELP;SEASHELLS;2023.0;1
12500;;;SQUID_INK;SEASHELLS;2015.0;1
13000;;;KELP;SEASHELLS;2025.0;1
13000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
13000;;;SQUID_INK;SEASHELLS;2018.0;1
13200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
13300;;;KELP;SEASHELLS;2026.0;2
13300;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
13300;;;SQUID_INK;SEASHELLS;2016.0;2
13600;;;KELP;SEASHELLS;2023.0;1
13600;;;SQUID_INK;SEASHELLS;2010.0;1
13900;;;SQUID_INK;SEASHELLS;2009.0;6
14200;;;KELP;SEASHELLS;2023.0;1
14200;;;SQUID_INK;SEASHELLS;2008.0;1
15000;;;KELP;SEASHELLS;2024.0;2
15000;;;SQUID_INK;SEASHELLS;2007.0;2
15200;;;KELP;SEASHELLS;2022.0;1
15200;;;SQUID_INK;SEASHELLS;2002.0;1
15300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
15400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
15600;;;KELP;SEASHELLS;2025.0;2
15600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
15600;;;SQUID_INK;SEASHELLS;2003.0;2
15700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
15800;;;KELP;SEASHELLS;2025.0;1
15800;;;SQUID_INK;SEASHELLS;2000.0;1
16200;;;KELP;SEASHELLS;2023.0;1
16200;;;KELP;SEASHELLS;2023.0;1
16200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
16200;;;SQUID_INK;SEASHELLS;2004.0;1
16200;;;SQUID_INK;SEASHELLS;2004.0;1
16300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
16400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
16600;;;KELP;SEASHELLS;2023.0;1
16600;;;SQUID_INK;SEASHELLS;2003.0;1
16700;;;KELP;SEASHELLS;2025.0;1
16700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
16800;;;RAINFOREST_RESIN;SEASHELLS;9995.0;5
18200;;;KELP;SEASHELLS;2024.0;4
18200;;;KELP;SEASHELLS;2024.0;1
18200;;;SQUID_INK;SEASHELLS;2003.0;4
18200;;;SQUID_INK;SEASHELLS;2003.0;1
18500;;;KELP;SEASHELLS;2026.0;1
18500;;;SQUID_INK;SEASHELLS;2005.0;1
19000;;;KELP;SEASHELLS;2024.0;10
19000;;;SQUID_INK;SEASHELLS;2002.0;10
19300;;;KELP;SEASHELLS;2024.0;1
19300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
19300;;;SQUID_INK;SEASHELLS;2001.0;1
19700;;;KELP;SEASHELLS;2024.0;1
19700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
19700;;;SQUID_INK;SEASHELLS;2001.0;1
20100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
20100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
20200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
20300;;;KELP;SEASHELLS;2024.0;1
20300;;;SQUID_INK;SEASHELLS;1999.0;1
20400;;;KELP;SEASHELLS;2025.0;4
20400;;;SQUID_INK;SEASHELLS;1999.0;4
20500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
20700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
21200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
21300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
21300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;7
21700;;;KELP;SEASHELLS;2027.0;8
21700;;;SQUID_INK;SEASHELLS;1999.0;8
22100;;;KELP;SEASHELLS;2024.0;1
22100;;;SQUID_INK;SEASHELLS;1996.0;1
22200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;6
22400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
22500;;;KELP;SEASHELLS;2026.0;11
22500;;;SQUID_INK;SEASHELLS;1999.0;11
22700;;;KELP;SEASHELLS;2023.0;1
22700;;;SQUID_INK;SEASHELLS;1995.0;1
22800;;;KELP;SEASHELLS;2023.0;1
22800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
22800;;;SQUID_INK;SEASHELLS;1996.0;1
23200;;;KELP;SEASHELLS;2023.0;2
23200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
23200;;;SQUID_INK;SEASHELLS;1996.0;2
23300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
23500;;;KELP;SEASHELLS;2023.0;1
23500;;;SQUID_INK;SEASHELLS;1996.0;1
23700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
23900;;;KELP;SEASHELLS;2025.0;1
23900;;;SQUID_INK;SEASHELLS;1994.0;1
24100;;;KELP;SEASHELLS;2025.0;1
24100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
24100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;7
24100;;;SQUID_INK;SEASHELLS;1994.0;1
24500;;;KELP;SEASHELLS;2022.0;2
24500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
24500;;;SQUID_INK;SEASHELLS;1992.0;2
24600;;;KELP;SEASHELLS;2024.0;5
24600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
24600;;;SQUID_INK;SEASHELLS;1995.0;5
24900;;;KELP;SEASHELLS;2024.0;4
24900;;;SQUID_INK;SEASHELLS;1993.0;4
25100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
25200;;;KELP;SEASHELLS;2025.0;1
25200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
25200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
25200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
25200;;;SQUID_INK;SEASHELLS;1996.0;1
25300;;;KELP;SEASHELLS;2023.0;1
25300;;;SQUID_INK;SEASHELLS;1996.0;1
25700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
25800;;;KELP;SEASHELLS;2023.0;1
26000;;;KELP;SEASHELLS;2023.0;7
26000;;;SQUID_INK;SEASHELLS;1995.0;7
26300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
26400;;;KELP;SEASHELLS;2023.0;1
26400;;;SQUID_INK;SEASHELLS;1999.0;1
26600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
26900;;;KELP;SEASHELLS;2023.0;1
27300;;;KELP;SEASHELLS;2025.0;1
27600;;;KELP;SEASHELLS;2023.0;1
27600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
27600;;;SQUID_INK;SEASHELLS;1999.0;1
27700;;;KELP;SEASHELLS;2023.0;5
27800;;;KELP;SEASHELLS;2025.0;1
27800;;;SQUID_INK;SEASHELLS;2002.0;1
27900;;;KELP;SEASHELLS;2025.0;1
27900;;;SQUID_INK;SEASHELLS;2002.0;1
28200;;;KELP;SEASHELLS;2025.0;5
28200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
28200;;;SQUID_INK;SEASHELLS;2004.0;5
28200;;;SQUID_INK;SEASHELLS;2004.0;6
28400;;;KELP;SEASHELLS;2023.0;1
28400;;;SQUID_INK;SEASHELLS;2003.0;1
29000;;;KELP;SEASHELLS;2024.0;1
29000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;8
29000;;;SQUID_INK;SEASHELLS;2007.0;1
29300;;;KELP;SEASHELLS;2026.0;2
29300;;;KELP;SEASHELLS;2026.0;10
29300;;;SQUID_INK;SEASHELLS;2008.0;2
29300;;;SQUID_INK;SEASHELLS;2008.0;10
29400;;;KELP;SEASHELLS;2024.0;1
29400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
29400;;;SQUID_INK;SEASHELLS;2005.0;1
29700;;;KELP;SEASHELLS;2024.0;1
29700;;;SQUID_INK;SEASHELLS;2007.0;1
30000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
30000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
30200;;;KELP;SEASHELLS;2027.0;10
30200;;;SQUID_INK;SEASHELLS;2009.0;10
30300;;;KELP;SEASHELLS;2026.0;1
30300;;;SQUID_INK;SEASHELLS;2007.0;1
30600;;;KELP;SEASHELLS;2024.0;1
30600;;;KELP;SEASHELLS;2027.0;1
30600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
30600;;;SQUID_INK;SEASHELLS;2006.0;1
30600;;;SQUID_INK;SEASHELLS;2009.0;1
31300;;;KELP;SEASHELLS;2023.0;13
31300;;;SQUID_INK;SEASHELLS;2002.0;13
31600;;;KELP;SEASHELLS;2025.0;1
31900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
32400;;;KELP;SEASHELLS;2023.0;1
32400;;;SQUID_INK;SEASHELLS;2000.0;1
32500;;;KELP;SEASHELLS;2023.0;1
32500;;;SQUID_INK;SEASHELLS;2002.0;1
32600;;;KELP;SEASHELLS;2027.0;2
32600;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
32600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
32600;;;SQUID_INK;SEASHELLS;2002.0;2
32800;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
33000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;6
33100;;;KELP;SEASHELLS;2023.0;1
33100;;;SQUID_INK;SEASHELLS;1997.0;1
33200;;;KELP;SEASHELLS;2023.0;1
33200;;;KELP;SEASHELLS;2024.0;10
