timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
0,657.0,658.5,1.4000000000000004,10.5,-4.0,209.0,65.0
100,660.5,662.0,1.4000000000000004,10.5,-4.0,209.29929867408515,65.0
200,664.0,665.5,1.4000000000000004,10.5,-4.0,209.46711316400507,65.0
300,669.0,670.5,1.4000000000000004,10.5,-4.0,209.52559191745803,65.0
400,673.5,675.0,1.4000000000000004,10.5,-4.0,209.5973329381052,65.0
500,672.5,674.0,1.4000000000000004,10.5,-4.0,209.66677996876533,65.01
600,669.5,671.0,1.4000000000000004,10.5,-4.0,209.5327926577909,65.01
700,668.5,670.0,1.4000000000000004,10.5,-4.0,209.53387562749785,65.01
800,665.5,667.0,1.4000000000000004,10.5,-4.0,209.51690939698025,65.01
900,665.5,667.0,1.4000000000000004,10.5,-4.0,209.35605234798297,65.01
1000,664.0,665.5,1.4000000000000004,10.5,-4.0,209.43401893785875,65.01
1100,661.5,663.0,1.4000000000000004,10.5,-4.0,209.201139301572,65.01
1200,664.5,666.0,1.4000000000000004,10.5,-4.0,209.391601853478,65.02
1300,667.0,668.5,1.4000000000000004,10.5,-4.0,209.3889702557728,65.02
1400,663.5,665.0,1.4000000000000004,10.5,-4.0,209.1954122840271,65.02
1500,663.0,665.0,1.4000000000000004,10.5,-4.0,209.01822144402144,65.02
1600,663.0,664.5,1.4000000000000004,10.5,-4.0,209.14908874305928,65.02
1700,666.0,667.5,1.4000000000000004,10.5,-4.0,209.59675046106025,65.02
1800,669.0,670.5,1.4000000000000004,10.5,-4.0,209.73956127149012,65.02
1900,666.5,668.0,1.4000000000000004,10.5,-4.0,209.4790971421811,65.02
2000,669.5,671.0,1.4000000000000004,10.5,-4.0,209.68379475547647,65.03
2100,670.5,672.0,1.4000000000000004,10.5,-4.0,209.6472944633353,65.03
2200,672.5,674.0,1.4000000000000004,10.5,-4.0,209.65331677418945,65.03
2300,673.5,675.0,1.4000000000000004,10.5,-4.0,209.6901556145945,65.03
2400,678.5,680.0,1.4000000000000004,10.5,-4.0,209.89335524959924,65.03
2500,677.0,678.5,1.4000000000000004,10.5,-4.0,209.76341246237243,65.03
2600,677.0,678.5,1.4000000000000004,10.5,-4.0,209.89475332351063,65.03
2700,677.5,679.0,1.4000000000000004,10.5,-4.0,209.97741113626464,65.03
2800,678.5,680.0,1.4000000000000004,10.5,-4.0,210.37452272519016,65.04
2900,675.0,676.5,1.4000000000000004,10.5,-4.0,210.16066237748305,65.04
3000,674.5,676.0,1.4000000000000004,10.5,-4.0,210.26974564748707,65.04
3100,676.0,677.5,1.4000000000000004,10.5,-4.0,210.6334901693722,65.04
3200,670.0,671.5,1.4000000000000004,10.5,-4.0,210.44371768340568,65.04
3300,667.5,669.0,1.4000000000000004,10.5,-4.0,210.25344853839525,65.04
3400,667.5,669.0,1.4000000000000004,10.5,-4.0,210.28642756535845,65.04
3500,667.5,669.0,1.4000000000000004,10.5,-4.0,209.9673959559375,65.04
3600,669.5,671.0,1.4000000000000004,10.5,-4.0,210.0032506129669,65.04
3700,670.5,672.0,1.4000000000000004,10.5,-4.0,210.11776324767663,65.05
3800,670.5,672.0,1.4000000000000004,10.5,-4.0,210.1215336449636,65.05
3900,670.5,672.0,1.4000000000000004,10.5,-4.0,209.94918675667068,65.05
4000,670.5,672.0,1.4000000000000004,10.5,-4.0,209.8046617441304,65.05
4100,675.0,676.5,1.4000000000000004,10.5,-4.0,209.82195266002083,65.05
4200,677.5,679.0,1.4000000000000004,10.5,-4.0,209.95519399450893,65.05
4300,678.0,679.5,1.4000000000000004,10.5,-4.0,209.819239645261,65.05
4400,675.0,676.5,1.4000000000000004,10.5,-4.0,209.72682260682663,65.06
4500,674.5,676.5,1.4000000000000004,10.5,-4.0,209.87016529685243,65.06
4600,681.0,682.5,1.4000000000000004,10.5,-4.0,210.2076933344973,65.06
4700,678.0,679.5,1.4000000000000004,10.5,-4.0,210.02464931242469,65.06
4800,683.0,684.5,1.5000000000000004,10.5,-4.0,210.1455759634318,65.06
4900,684.5,686.0,1.5000000000000004,10.5,-4.0,210.1548566147435,65.06
5000,684.5,686.0,1.5000000000000004,10.5,-4.0,210.104054822434,65.06
5100,683.5,685.0,1.5000000000000004,10.5,-4.0,210.00859974649256,65.06
5200,686.0,687.5,1.5000000000000004,10.5,-4.0,210.03226618412447,65.06
5300,686.5,688.0,1.5000000000000004,10.5,-4.0,210.0956873967784,65.07
5400,688.0,689.5,1.5000000000000004,10.5,-4.0,209.9236401867582,65.07
5500,687.5,689.0,1.5000000000000004,10.5,-4.0,209.8011276154824,65.07
5600,682.5,684.0,1.5000000000000004,10.5,-4.0,209.7075385078054,65.07
5700,682.0,683.5,1.5000000000000004,10.5,-4.0,209.67761673420523,65.07
5800,681.0,682.5,1.5000000000000004,10.5,-4.0,209.5775681665531,65.07
5900,680.5,682.0,1.5000000000000004,10.5,-4.0,209.66892818812923,65.07
6000,682.5,684.0,1.5000000000000004,10.5,-4.0,209.8100893505851,65.08
6100,679.0,680.5,1.5000000000000004,10.5,-4.0,209.63539835843864,65.08
6200,676.5,678.0,1.5000000000000004,10.5,-4.0,209.3927352860912,65.08
6300,679.0,680.5,1.5000000000000004,10.5,-4.0,209.41890466334388,65.08
6400,679.0,680.5,1.5000000000000004,10.5,-4.0,209.3290945501612,65.08
6500,678.0,679.5,1.5000000000000004,10.5,-4.0,209.1731499950841,65.08
6600,676.5,678.0,1.5000000000000004,10.5,-4.0,209.3462352924609,65.08
6700,677.0,678.5,1.5000000000000004,10.5,-4.0,209.5080668036444,65.08
6800,678.5,680.0,1.5000000000000004,10.5,-4.0,209.5888768604434,65.08
6900,683.0,684.5,1.5000000000000004,10.5,-4.0,209.8513405245342,65.09
7000,678.5,680.0,1.5000000000000004,10.5,-4.0,209.7167015080117,65.09
7100,677.0,678.5,1.5000000000000004,10.5,-4.0,209.56898142820293,65.09
7200,674.0,675.5,1.5000000000000004,10.5,-4.0,209.58851536301285,65.09
7300,668.5,670.0,1.5000000000000004,10.5,-4.0,209.51808439676543,65.09
7400,665.5,667.0,1.5000000000000004,10.5,-4.0,209.3388548970012,65.09
7500,668.0,669.5,1.5000000000000004,10.5,-4.0,209.4707232581117,65.09
7600,667.0,668.5,1.5000000000000004,10.5,-4.0,209.78527280945755,65.1
7700,666.0,667.5,1.5000000000000004,10.5,-4.0,209.6345149906603,65.1
7800,665.0,666.5,1.5000000000000004,10.5,-4.0,209.6176372044004,65.1
7900,664.5,666.0,1.5000000000000004,10.5,-4.0,209.5335554089004,65.1
8000,665.0,666.5,1.5000000000000004,10.5,-4.0,209.7225006683725,65.1
8100,662.5,664.0,1.5000000000000004,10.5,-4.0,209.33036090401544,65.1
8200,661.5,663.0,1.5000000000000004,10.5,-4.0,209.34069317350543,65.1
8300,659.0,660.5,1.5000000000000004,10.5,-4.0,209.3081695260473,65.1
8400,658.5,660.0,1.5000000000000004,10.5,-4.0,209.44965316004868,65.1
8500,653.0,654.5,1.5000000000000004,10.5,-4.0,209.37815695343252,65.11
8600,653.0,654.5,1.5000000000000004,10.5,-4.0,209.34865411581424,65.11
8700,649.0,650.5,1.5000000000000004,10.5,-4.0,209.42356042753607,65.11
8800,651.5,653.0,1.5000000000000004,10.5,-4.0,209.68303982157263,65.11
8900,649.5,651.0,1.5000000000000004,10.5,-4.0,209.4579529793309,65.11
9000,650.5,652.0,1.5000000000000004,10.5,-4.0,209.68798153917567,65.11
9100,650.0,652.0,1.5000000000000004,10.5,-4.0,209.6266833040256,65.11
9200,654.5,656.0,1.5000000000000004,10.5,-4.0,209.86266637603984,65.11
