timestamp;buyer;seller;symbol;currency;price;quantity
0;Caesar;Paris;JAMS;SEASHELLS;6446.0;10
200;Caesar;Paris;DJEMBES;SEASHELLS;13372.0;1
200;Caesar;Paris;JAMS;SEASHELLS;6445.0;5
200;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;9919.0;6
300;Paris;Caesar;CROISSANTS;SEASHELLS;4297.0;6
500;Caesar;Camilla;CROISSANTS;SEASHELLS;4295.0;10
500;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;5
500;Gina;Charlie;RAINFOREST_RESIN;SEASHELLS;10003.0;6
500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;32.0;19
500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;2.0;19
500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;418.0;19
500;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;181.0;19
600;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;8
600;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;786.0;7
700;Caesar;Camilla;CROISSANTS;SEASHELLS;4295.0;5
800;Pablo;Caesar;VOLCANIC_ROCK;SEASHELLS;9920.0;1
900;Caesar;Camilla;DJEMBES;SEASHELLS;13373.0;11
900;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;775.0;5
1000;Caesar;Paris;JAMS;SEASHELLS;6446.0;9
1100;Charlie;Paris;KELP;SEASHELLS;2036.0;1
1100;Charlie;Caesar;KELP;SEASHELLS;2037.0;3
1100;Charlie;Paris;SQUID_INK;SEASHELLS;1938.0;1
1100;Charlie;Caesar;SQUID_INK;SEASHELLS;1939.0;3
1200;Charlie;Paris;KELP;SEASHELLS;2036.0;1
1200;Charlie;Paris;SQUID_INK;SEASHELLS;1934.0;1
1300;Caesar;Camilla;JAMS;SEASHELLS;6447.0;12
1300;Caesar;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;33.0;14
1300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;33.0;2
1300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;2.0;14
1300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;2.0;2
1300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;0.0;8
1300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;420.0;14
1300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;420.0;2
1300;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;180.0;14
1300;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;180.0;2
1400;Paris;Camilla;KELP;SEASHELLS;2038.0;1
1400;Paris;Camilla;SQUID_INK;SEASHELLS;1938.0;1
1500;Charlie;Penelope;KELP;SEASHELLS;2035.0;4
1500;Penelope;Camilla;PICNIC_BASKET1;SEASHELLS;58352.0;5
1500;Penelope;Charlie;PICNIC_BASKET2;SEASHELLS;30134.0;5
1500;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;4
1500;Charlie;Penelope;SQUID_INK;SEASHELLS;1938.0;4
1600;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;9920.0;6
1700;Charlie;Paris;KELP;SEASHELLS;2035.0;2
1700;Penelope;Camilla;PICNIC_BASKET1;SEASHELLS;58356.0;6
1700;Penelope;Camilla;PICNIC_BASKET2;SEASHELLS;30134.0;6
1700;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;2
1700;Charlie;Gina;RAINFOREST_RESIN;SEASHELLS;9997.0;6
1700;Charlie;Paris;SQUID_INK;SEASHELLS;1942.0;2
1900;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;7
1900;Paris;Caesar;DJEMBES;SEASHELLS;13377.0;2
2000;Caesar;Camilla;DJEMBES;SEASHELLS;13376.0;6
2000;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;782.0;4
2300;Penelope;Charlie;KELP;SEASHELLS;2039.0;15
2300;Penelope;Charlie;SQUID_INK;SEASHELLS;1944.0;15
2400;Gary;Charlie;KELP;SEASHELLS;2039.0;8
2400;Gary;Charlie;SQUID_INK;SEASHELLS;1943.0;8
2500;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
2500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;9923.0;7
2700;Gary;Charlie;KELP;SEASHELLS;2039.0;10
2700;Gary;Charlie;SQUID_INK;SEASHELLS;1943.0;10
3200;Paris;Charlie;KELP;SEASHELLS;2038.0;1
3200;Paris;Charlie;SQUID_INK;SEASHELLS;1946.0;1
3300;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;5
3400;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
3500;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;8
3600;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;7
3600;Pablo;Camilla;KELP;SEASHELLS;2038.0;1
3600;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;4
3600;Pablo;Camilla;SQUID_INK;SEASHELLS;1947.0;1
3600;Pablo;Charlie;SQUID_INK;SEASHELLS;1947.0;4
3800;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;5
3800;Paris;Charlie;KELP;SEASHELLS;2040.0;2
3800;Paris;Charlie;SQUID_INK;SEASHELLS;1948.0;2
4200;Caesar;Pablo;PICNIC_BASKET1;SEASHELLS;58331.0;2
4200;Caesar;Pablo;PICNIC_BASKET2;SEASHELLS;30125.0;2
4300;Charlie;Pablo;SQUID_INK;SEASHELLS;1945.0;5
4500;Caesar;Camilla;JAMS;SEASHELLS;6450.0;9
4500;Charlie;Paris;KELP;SEASHELLS;2035.0;1
4500;Paris;Charlie;KELP;SEASHELLS;2039.0;1
4500;Charlie;Paris;SQUID_INK;SEASHELLS;1945.0;1
4500;Paris;Charlie;SQUID_INK;SEASHELLS;1948.0;1
4800;Caesar;Paris;CROISSANTS;SEASHELLS;4296.0;8
5300;Paris;Caesar;JAMS;SEASHELLS;6453.0;6
5300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;34.0;12
5300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;436.0;12
5300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;198.0;12
5400;Caesar;Paris;DJEMBES;SEASHELLS;13372.0;4
5600;Paris;Camilla;KELP;SEASHELLS;2037.0;2
5600;Paris;Camilla;SQUID_INK;SEASHELLS;1949.0;2
5700;Caesar;Paris;DJEMBES;SEASHELLS;13374.0;5
5700;Charlie;Paris;KELP;SEASHELLS;2035.0;1
5700;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;1
5700;Charlie;Paris;SQUID_INK;SEASHELLS;1944.0;1
5900;Charlie;Paris;KELP;SEASHELLS;2035.0;1
5900;Charlie;Paris;SQUID_INK;SEASHELLS;1943.0;1
5900;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;9934.0;1
6100;Caesar;Paris;CROISSANTS;SEASHELLS;4295.0;5
6100;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
6200;Paris;Caesar;CROISSANTS;SEASHELLS;4297.0;5
6200;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;9935.0;8
6200;Pablo;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;196.0;10
6300;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58337.0;3
